id,question,user,position,answer,,AvgUserPos,AvgQuestPos,RoundPos
14037,106811,27,-129,ural,,100.0,83.0,-130.0
14038,106811,1,129,baikal,,97.0,83.0,130.0
14039,106811,49,-94,Lake Tanganyika,,97.0,83.0,-90.0
14040,106811,115,-25,ladoga,,99.0,83.0,-30.0
14041,8510,23,34,retina,,58.0,63.0,30.0
14043,8510,164,-65,eye,,93.0,63.0,-70.0
14044,8510,73,64,retina,,92.0,63.0,60.0
14045,8510,53,-92,Cornea,,104.0,63.0,-90.0
14046,8510,244,-56,Eye,,60.0,63.0,-60.0
14047,8510,72,68,retina,,103.0,63.0,70.0
14048,8510,100,-43,cornea,,80.0,63.0,-40.0
14050,8510,48,-81,cornea,,93.0,63.0,-80.0
14051,106815,0,-96,gaynmede,,80.0,91.0,-100.0
14052,106815,10,96,ganymede,,81.0,91.0,100.0
14053,106815,89,-86,europa,,100.0,91.0,-90.0
14054,106815,11,-67,europa,,89.0,91.0,-70.0
14055,106815,13,-97,titan,,86.0,91.0,-100.0
14057,106815,43,94,ganymede,,92.0,91.0,90.0
14058,106815,122,95,ganamede,,89.0,91.0,100.0
14059,106815,72,97,ganymede,,103.0,91.0,100.0
14060,8515,18,-40,serotonin,,91.0,51.0,-40.0
14061,8515,73,62,acetylcholine,,92.0,51.0,60.0
14062,8516,23,43,mitochondria,,58.0,38.0,40.0
14064,8516,9,33,mitochondria,,83.0,38.0,30.0
14065,106822,33,70,dark energy,,78.0,94.0,70.0
14066,106822,88,-100,dark matter,,105.0,94.0,-100.0
14067,106822,42,-103,dark matter,,81.0,94.0,-100.0
14068,106822,39,-103,dark matter,,105.0,94.0,-100.0
14069,106827,44,123,nehru,,103.0,110.0,120.0
14071,106827,63,103,nehru,,98.0,110.0,100.0
14072,106827,242,-123,singh,,85.0,110.0,-120.0
14073,106827,31,-78,khrushchev,,98.0,110.0,-80.0
14074,106827,124,-123,gandhi,,108.0,110.0,-120.0
14075,8531,14,69,Liver,,84.0,73.0,70.0
14076,8531,119,68,liver,,93.0,73.0,70.0
14078,8531,88,-76,kidney,,105.0,73.0,-80.0
14079,8531,42,76,liver,,81.0,73.0,80.0
14080,8531,242,76,liver,,85.0,73.0,80.0
14081,106837,31,102,dvorak,,98.0,102.0,100.0
14082,8534,247,89,liver,,106.0,80.0,90.0
14083,8534,89,-82,gall bladder,,100.0,80.0,-80.0
14085,8534,31,-70,kidney,,98.0,80.0,-70.0
14086,8534,124,80,liver,,108.0,80.0,80.0
14087,106843,18,86,tamurlane,,91.0,86.0,90.0
14088,8543,18,40,mitochondria,,91.0,65.0,40.0
14089,8543,5,69,mitochondria,,100.0,65.0,70.0
14090,8543,12,86,mitochondria,,85.0,65.0,90.0
14092,106853,51,115,bosworth field,,89.0,115.0,120.0
14093,8551,23,-24,oxytocin,,58.0,37.0,-20.0
14094,8551,10,49,dopamine,,81.0,37.0,50.0
14095,8552,30,102,lysosomes,,86.0,102.0,100.0
14096,106859,112,85,moment of inertia,,76.0,86.0,90.0
14097,106859,19,99,inertia,,104.0,86.0,100.0
14099,106859,51,87,moment of inertia,,89.0,86.0,90.0
14100,106859,21,-65,angular momentum,,81.0,86.0,-70.0
14101,106859,113,-99,moment,,88.0,86.0,-100.0
14102,106859,33,94,moment of inertia,,78.0,86.0,90.0
14103,106859,10,78,moment of inertia,,81.0,86.0,80.0
14104,106859,129,96,inertia,,102.0,86.0,100.0
14106,106859,149,89,moment of inertia,,90.0,86.0,90.0
14107,106859,399,96,moment of inertia,,75.0,86.0,100.0
14108,106859,200,30,moment of inertia,,86.0,86.0,30.0
14109,106859,385,-99,Spin,,108.0,86.0,-100.0
14110,106859,400,95,moment of inertia,,109.0,86.0,100.0
14111,106859,286,99,Moment of inertia,,94.0,86.0,100.0
14113,106859,202,72,Moment of Inertia,,116.0,86.0,70.0
14114,106859,401,99,moment of inertia,,99.0,86.0,100.0
14115,106860,30,-110,Montague,,86.0,110.0,-110.0
14116,106863,1,68,gibbs,,97.0,68.0,70.0
14117,8562,52,7,mitochondria,,34.0,41.0,10.0
14118,8562,73,88,mitochondria,,92.0,41.0,90.0
14120,8562,33,38,mitochondria,,78.0,41.0,40.0
14121,8562,151,47,mitochondrion,,90.0,41.0,50.0
14122,8562,10,12,mitochondria,,81.0,41.0,10.0
14123,8562,51,31,mitochondria,,89.0,41.0,30.0
14124,8562,46,-18,cell wall,,69.0,41.0,-20.0
14125,8562,35,-79,chloroplasts,,100.0,41.0,-80.0
14127,8562,42,54,mitochondria,,81.0,41.0,50.0
14128,8562,3,39,mitochondria,,85.0,41.0,40.0
14129,8566,30,82,hemoglobin,,86.0,91.0,80.0
14130,8566,51,100,hemoglobin,,89.0,91.0,100.0
14131,106871,0,85,tosca,,80.0,123.0,90.0
14132,106871,62,131,tosca,,84.0,123.0,130.0
14134,106871,1,-131,la traviata,,97.0,123.0,-130.0
14135,106871,123,-131,la traviata,,101.0,123.0,-130.0
14136,106871,31,-131,lucia de lammermoor,,98.0,123.0,-130.0
14137,106871,49,-131,Madame Butterfly,,97.0,123.0,-130.0
14138,106872,213,96,baldr,,72.0,84.0,100.0
14139,106872,41,110,baldur,,82.0,84.0,110.0
14141,106872,143,104,balder,,86.0,84.0,100.0
14142,106872,37,107,Balder,,108.0,84.0,110.0
14143,106872,301,93,Baldur,,92.0,84.0,90.0
14144,106872,137,-109,Thor,,96.0,84.0,-110.0
14145,106872,82,-110,Freyr,,110.0,84.0,-110.0
14146,106872,82,39,Baldr,,110.0,84.0,40.0
14148,106872,243,75,baldr,,76.0,84.0,80.0
14149,106872,42,64,balder,,81.0,84.0,60.0
14150,106872,159,91,Balder,,85.0,84.0,90.0
14151,106872,174,85,Balder,,76.0,84.0,90.0
14152,106872,174,18,Balder,,76.0,84.0,20.0
14153,106872,160,68,baldur,,75.0,84.0,70.0
14155,106872,43,66,baldur,,92.0,84.0,70.0
14156,106872,88,110,baldur,,105.0,84.0,110.0
14157,106872,188,-60,odin,,105.0,84.0,-60.0
14158,106872,275,110,Baldr,,106.0,84.0,110.0
14159,106874,189,34, Zeeman Effect,,94.0,70.0,30.0
14160,106874,170,55, Zeeman effect,,107.0,70.0,60.0
14162,106874,14,-63,magnetic moment,,84.0,70.0,-60.0
14163,106874,22,75,zeeman,,66.0,70.0,80.0
14164,106874,58,-83,birefringence,,88.0,70.0,-80.0
14165,106874,28,65,zeeman effect,,80.0,70.0,70.0
14166,106874,96,57,zeeman,,88.0,70.0,60.0
14167,106874,233,84,zeeman effect,,106.0,70.0,80.0
14169,106874,115,84,zeeman,,99.0,70.0,80.0
14170,106874,201,84,Zeeman ,,85.0,70.0,80.0
14171,106874,124,-84,chromatography,,108.0,70.0,-80.0
14172,8571,43,93,acetylcholine,,92.0,93.0,90.0
14173,106881,0,70,marvell,,80.0,132.0,70.0
14174,106881,37,-137,herrick,,108.0,132.0,-140.0
14176,106881,5,-146,herrick,,100.0,132.0,-150.0
14177,106881,27,-156,richard,,100.0,132.0,-160.0
14178,106881,132,146,Marvel,,102.0,132.0,150.0
14179,106881,9,138,marvell,,83.0,132.0,140.0
14180,8578,33,71,anaphase,,78.0,79.0,70.0
14181,8578,73,83,anaphase,,92.0,79.0,80.0
14183,8578,27,83,anaphase,,100.0,79.0,80.0
14184,6891,88,70,things fall apart,,105.0,70.0,70.0
14185,106884,47,91,guru nanak,,100.0,91.0,90.0
14186,8588,18,-80,helicase,,91.0,80.0,-80.0
14187,8588,21,77,histones,,81.0,80.0,80.0
14188,8588,89,80,histones,,100.0,80.0,80.0
14190,8588,46,80,histones,,69.0,80.0,80.0
14191,8588,230,80,histone,,91.0,80.0,80.0
14192,8588,31,-80,telomeres,,98.0,80.0,-80.0
14193,8588,39,80,histones,,105.0,80.0,80.0
14194,8588,168,-80,rrna,,100.0,80.0,-80.0
14195,8588,121,-80,something that ends in rund,,106.0,80.0,-80.0
14197,106895,22,127,Louis XI,,66.0,134.0,130.0
14198,106895,50,141,louis xi,,100.0,134.0,140.0
14199,8601,9,-121,gibberelins,,83.0,116.0,-120.0
14200,8601,73,-121,auxins,,92.0,116.0,-120.0
14201,8601,348,95,abscissic acid,,78.0,116.0,100.0
14202,8601,174,121,abcissic acid,,76.0,116.0,120.0
14204,8601,95,-121,gibberilins,,112.0,116.0,-120.0
14205,8602,182,-81, exon,,96.0,69.0,-80.0
14206,8602,30,102,introns,,86.0,69.0,100.0
14207,8602,51,-39,transposons,,89.0,69.0,-40.0
14208,8602,3,-47,transposons,,85.0,69.0,-50.0
14209,8602,43,75,introns,,92.0,69.0,80.0
14211,106909,182,-116, schoenberg,,96.0,116.0,-120.0
14212,8606,18,-127,centrosomes,,91.0,81.0,-130.0
14213,8606,46,-76,okazaki fragments,,69.0,81.0,-80.0
14214,8606,10,41,telomeres,,81.0,81.0,40.0
14215,8610,51,79,histone,,89.0,88.0,80.0
14216,8610,28,77,histone,,80.0,88.0,80.0
14218,8610,151,-94,centromeres,,90.0,88.0,-90.0
14219,8610,15,-94,chromosomes,,94.0,88.0,-90.0
14220,8610,148,94,histones,,103.0,88.0,90.0
14221,8614,62,53,ribosomes,,84.0,48.0,50.0
14222,8614,43,42,ribosomes,,92.0,48.0,40.0
14223,106920,18,132,cortazar,,91.0,107.0,130.0
14225,106920,52,22,cortazar,,34.0,107.0,20.0
14226,106920,35,-149,vargas llosa,,100.0,107.0,-150.0
14227,106920,96,55,cortazar,,88.0,107.0,60.0
14228,106920,25,139,cortazar,,67.0,107.0,140.0
14229,106920,143,149,cortazar,,86.0,107.0,150.0
14230,106920,94,-149,Lopez,,96.0,107.0,-150.0
14232,106920,42,-84,beckett,,81.0,107.0,-80.0
14233,106920,142,-149,borges,,103.0,107.0,-150.0
14234,106920,236,46,cortazar,,81.0,107.0,50.0
14235,8617,73,-105,nicotinic acid,,92.0,101.0,-110.0
14236,8617,33,105,niacin,,78.0,101.0,110.0
14237,8617,31,-94,vitamin c,,98.0,101.0,-90.0
14239,8620,13,110,giberellins,,86.0,89.0,110.0
14240,8620,71,79,Giberellins,,82.0,89.0,80.0
14241,8620,72,110,gibberellins,,103.0,89.0,110.0
14242,8620,36,10,gibberellins,,22.0,89.0,10.0
14243,8620,151,-110,axiuns,,90.0,89.0,-110.0
14244,8620,7,-110,auxins,,97.0,89.0,-110.0
14246,8620,106,-110,chloroplast,,112.0,89.0,-110.0
14247,8620,119,-110,auxins,,93.0,89.0,-110.0
14248,8620,254,69,Giberellins,,72.0,89.0,70.0
14249,8620,290,-110,auxins,,67.0,89.0,-110.0
14250,8620,191,-110,Chloroplasts,,106.0,89.0,-110.0
14251,8620,14,20,gibberellins,,84.0,89.0,20.0
14253,8620,241,104,gibberellins,,78.0,89.0,100.0
14254,8621,51,68,apoptosis,,89.0,64.0,70.0
14255,8621,18,24,apoptosis,,91.0,64.0,20.0
14256,8621,23,27,apoptosis,,58.0,64.0,30.0
14257,8621,73,101,apoptosis,,92.0,64.0,100.0
14258,8621,64,101,apoptosis,,98.0,64.0,100.0
14260,8634,14,-17,Sarcomere,,84.0,47.0,-20.0
14261,8634,73,105,microtubules,,92.0,47.0,110.0
14262,8634,42,19,microtubules,,81.0,47.0,20.0
14263,106940,62,108,adam bede,,84.0,108.0,110.0
14264,106940,37,108,adam bede,,108.0,108.0,110.0
14265,106940,46,108,adam bede,,69.0,108.0,110.0
14267,106949,20,121,ajax,,95.0,91.0,120.0
14268,106949,28,60,ajax,,80.0,91.0,60.0
14269,106950,19,83,okonkwo,,104.0,78.0,80.0
14270,106950,20,128,okonkwo,,95.0,78.0,130.0
14271,106950,98,25,okonkwo,,102.0,78.0,30.0
14272,106950,47,77,okonkwo,,100.0,78.0,80.0
14274,8660,33,101,peroxisomes,,78.0,99.0,100.0
14275,8660,62,-85,mitochondria,,84.0,99.0,-90.0
14276,8660,64,-102,lysosome,,98.0,99.0,-100.0
14277,8660,43,102,peroxosomes,,92.0,99.0,100.0
14278,8660,3,102,peroxisome,,85.0,99.0,100.0
14279,8660,130,-102,golgi apparatus,,91.0,99.0,-100.0
14281,106975,51,118,july's people,,89.0,116.0,120.0
14282,106975,64,121,july's people,,98.0,116.0,120.0
14283,106975,71,110,July's People,,82.0,116.0,110.0
14284,8673,9,118,histone,,83.0,115.0,120.0
14285,8673,129,114,histone,,102.0,115.0,110.0
14286,8673,90,113,histones,,89.0,115.0,110.0
14288,8673,47,118,histones,,100.0,115.0,120.0
14289,8673,242,111,histones,,85.0,115.0,110.0
14290,8673,48,113,histones,,93.0,115.0,110.0
14291,106978,30,-99,Brazil,,86.0,103.0,-100.0
14292,106978,249,129,Portugal,,87.0,103.0,130.0
14293,106978,66,80,Portugal,,105.0,103.0,80.0
14295,106984,23,22,freneau,,58.0,67.0,20.0
14296,106984,0,35,freneau,,80.0,67.0,40.0
14297,106984,10,100,freneau,,81.0,67.0,100.0
14298,106984,42,-111,binet,,81.0,67.0,-110.0
14299,8682,30,105,apoptosis,,86.0,105.0,110.0
14300,8686,18,90,anaphase,,91.0,76.0,90.0
14302,8686,71,77,anaphase,,82.0,76.0,80.0
14303,8686,46,60,anaphase,,69.0,76.0,60.0
14304,8686,1,77,anaphase,,97.0,76.0,80.0
14305,106992,43,121,venice,,92.0,116.0,120.0
14306,106992,20,111,venice,,95.0,116.0,110.0
14307,106993,20,109,bierce,,95.0,92.0,110.0
14309,106993,112,66,bierce,,76.0,92.0,70.0
14310,106993,41,101,ambrose bierce,,82.0,92.0,100.0
14311,106994,28,-33,steppenwolf,,80.0,79.0,-30.0
14312,106994,10,124,dream of red chamber,,81.0,79.0,120.0
14313,8699,244,54,Cholosterol,,60.0,57.0,50.0
14314,8699,90,59,cholesterol,,89.0,57.0,60.0
14316,8701,56,125,insulin,,94.0,85.0,130.0
14317,8701,9,120,insulin,,83.0,85.0,120.0
14318,8701,58,-20,nadph,,88.0,85.0,-20.0
14319,8701,90,88,insulin,,89.0,85.0,90.0
14320,8701,91,102,insulin,,71.0,85.0,100.0
14321,8701,4,56,insulin,,103.0,85.0,60.0
14323,107009,13,122,soyinka,,86.0,121.0,120.0
14324,107009,11,121,soyinka,,89.0,121.0,120.0
14325,107009,91,119,soyinka,,71.0,121.0,120.0
14326,107009,119,122,soyinka,,93.0,121.0,120.0
14327,107009,27,122,soyinka,,100.0,121.0,120.0
14328,107011,51,127,invisible man,,89.0,105.0,130.0
14330,107011,13,93,invisible man,,86.0,105.0,90.0
14331,107011,145,-137,black boy,,60.0,105.0,-140.0
14332,107011,10,9,Invisible Man,,81.0,105.0,10.0
14333,107011,57,-137,The Invisible Man,,99.0,105.0,-140.0
14334,107011,7,137,Invisible Man,,97.0,105.0,140.0
14335,107011,356,69,invisible man,,70.0,105.0,70.0
14337,107011,220,137,Invisivle man,,124.0,105.0,140.0
14338,107011,282,89,invisible man,,76.0,105.0,90.0
14339,107011,240,80,invisible man,,70.0,105.0,80.0
14340,107011,43,137,invisible man,,92.0,105.0,140.0
14341,107011,241,81,invisible man,,78.0,105.0,80.0
14342,107011,275,137,Invisible Man,,106.0,105.0,140.0
14344,107012,33,46,Ionesco,,78.0,46.0,50.0
14345,8709,51,68,telomeres,,89.0,63.0,70.0
14346,8709,28,51,telomeres,,80.0,63.0,50.0
14347,8709,1,70,telomeres,,97.0,63.0,70.0
14348,8719,64,97,hemoglobin,,98.0,88.0,100.0
14349,8719,42,79,hemoglobin,,81.0,88.0,80.0
14351,107025,24,128,murakami,,85.0,92.0,130.0
14352,107025,1,-127,akutagawa,,97.0,92.0,-130.0
14353,107025,33,20,Murakami,,78.0,92.0,20.0
14354,107029,21,-124,Havel,,81.0,105.0,-120.0
14355,107029,13,80,capek,,86.0,105.0,80.0
14356,107029,22,-74,gorky,,66.0,105.0,-70.0
14358,107029,62,100,capek,,84.0,105.0,100.0
14359,107029,64,-130,cakas,,98.0,105.0,-130.0
14360,107029,107,115,capek,,98.0,105.0,120.0
14361,107029,123,-130,?,,101.0,105.0,-130.0
14362,107029,41,-66,saramago,,82.0,105.0,-70.0
14363,107029,19,129,capek,,104.0,105.0,130.0
14365,107031,14,74,The Day of the Locust,,84.0,74.0,70.0
14366,107033,27,-62,clarissa,,100.0,62.0,-60.0
14367,8731,9,-86,thiamine,,83.0,52.0,-90.0
14368,8731,23,-18,serotonin,,58.0,52.0,-20.0
14369,105024,30,85,Trenton,,86.0,87.0,90.0
14370,105024,9,-85,concord,,83.0,87.0,-90.0
14372,105024,89,85,trenton,,100.0,87.0,90.0
14373,105024,3,84,trenton,,85.0,87.0,80.0
14374,105024,98,112,trenton,,102.0,87.0,110.0
14375,105024,122,75,trenton,,89.0,87.0,80.0
14376,105024,49,83,Battle of Trenton,,97.0,87.0,80.0
14377,8738,9,87,lysozome,,83.0,87.0,90.0
14379,107043,73,147,The Iceman Cometh,,92.0,121.0,150.0
14380,107043,3,95,iceman cometh,,85.0,121.0,100.0
14381,8740,23,-93,absicic acid,,58.0,91.0,-90.0
14382,8740,180,93,gibberellins,,86.0,91.0,90.0
14383,8740,89,-75,insulin,,100.0,91.0,-80.0
14384,8740,33,-68,auxins,,78.0,91.0,-70.0
14386,8740,244,-48,Melanin,,60.0,91.0,-50.0
14387,8740,244,-22,ghibberlines,,60.0,91.0,-20.0
14388,8740,62,69,giberellins,,84.0,91.0,70.0
14389,8740,132,-100,cytokinins,,102.0,91.0,-100.0
14390,8740,90,107,giberellins,,89.0,91.0,110.0
14391,8740,91,90,giberellin,,71.0,91.0,90.0
14393,8740,46,91,giberellis,,69.0,91.0,90.0
14394,8740,181,103,giberrellin,,93.0,91.0,100.0
14395,8740,122,107,gibberelins,,89.0,91.0,110.0
14396,8740,236,107,gibberelin,,81.0,91.0,110.0
14397,8740,166,-107,j,,95.0,91.0,-110.0
14398,8740,97,107,gibberellin,,93.0,91.0,110.0
14400,8740,192,-107,bsicsusm,,108.0,91.0,-110.0
14401,8740,121,-107,jonah greenthal-ase,,106.0,91.0,-110.0
14402,8740,402,99,gibberelin,,72.0,91.0,100.0
14403,8740,333,-88,insulin,,92.0,91.0,-90.0
14404,8740,3,-107,abscissic acid,,85.0,91.0,-110.0
14405,8740,95,-107,g,,112.0,91.0,-110.0
14407,107050,71,125,Pale Fire,,82.0,105.0,130.0
14408,107050,64,110,pale fire,,98.0,105.0,110.0
14409,107050,27,79,pale fire,,100.0,105.0,80.0
14410,107051,30,139,Erewhon,,86.0,139.0,140.0
14411,107055,23,78,sun also rises,,58.0,64.0,80.0
14412,107055,62,70,the sun also rises,,84.0,64.0,70.0
14414,107055,10,44,the sun also rises,,81.0,64.0,40.0
14415,107069,24,-58,rostand,,85.0,74.0,-60.0
14416,107069,73,103,Chapman,,92.0,74.0,100.0
14417,107069,93,-60,rostand,,64.0,74.0,-60.0
14418,8767,51,-30,hemoglobin,,89.0,68.0,-30.0
14419,8767,9,97,ATPase,,83.0,68.0,100.0
14421,8767,62,69,atp synthase,,84.0,68.0,70.0
14422,8767,1,64,ATP Synthase,,97.0,68.0,60.0
14423,8767,3,-86,peroxisome,,85.0,68.0,-90.0
14424,8767,93,62,atp synthase,,64.0,68.0,60.0
14425,8780,30,94,pituitary gland,,86.0,94.0,90.0
14426,8781,23,26,glycolysis,,58.0,81.0,30.0
14428,8781,0,24,glycolysis,,80.0,81.0,20.0
14429,8781,11,-89,kreb's cycle,,89.0,81.0,-90.0
14430,8781,89,127,glycolysis,,100.0,81.0,130.0
14431,8781,247,138,glycolysis,,106.0,81.0,140.0
14432,8781,42,-38,dna replication,,81.0,81.0,-40.0
14433,8781,49,-125,Krebs Cycle,,97.0,81.0,-130.0
14435,8783,35,-20,ethers,,100.0,78.0,-20.0
14436,8783,396,-81,cytokinin,,53.0,78.0,-80.0
14437,8783,96,-81,cytokinins,,88.0,78.0,-80.0
14438,8783,135,-92,Estragen,,92.0,78.0,-90.0
14439,8783,62,-69,dna polymerase,,84.0,78.0,-70.0
14440,8783,1,-79,auxins,,97.0,78.0,-80.0
14442,8783,90,-101,abscisic acid,,89.0,78.0,-100.0
14443,8783,91,-79,cytokinin,,71.0,78.0,-80.0
14444,8783,2,-89,auxin,,99.0,78.0,-90.0
14445,8783,105,94,gibberellins,,58.0,78.0,90.0
14446,8783,119,101,gibberelins,,93.0,78.0,100.0
14447,8783,43,77,gibberellins,,92.0,78.0,80.0
14449,8783,122,-101,auxin,,89.0,78.0,-100.0
14450,8783,101,-101,auxin,,84.0,78.0,-100.0
14451,8783,101,-22,gibbellerins,,84.0,78.0,-20.0
14452,8783,4,94,gibberelins,,103.0,78.0,90.0
14453,8783,14,-76,auxins,,84.0,78.0,-80.0
14454,8783,348,93,giberellins,,78.0,78.0,90.0
14456,8783,15,-89,auxins,,94.0,78.0,-90.0
14457,8783,30,98,gibberellins,,86.0,78.0,100.0
14458,8783,38,-93,auxin,,90.0,78.0,-90.0
14459,8783,143,-7,no,,86.0,78.0,-10.0
14460,8783,403,30,abscissic acid,,59.0,78.0,30.0
14461,8783,8,-82,cytokinins,,93.0,78.0,-80.0
14463,8783,188,-101,spore,,105.0,78.0,-100.0
14464,8786,30,-137,dopamine,,86.0,141.0,-140.0
14465,8786,64,144,acetylcholine,,98.0,141.0,140.0
14466,8787,30,110,xylem,,86.0,104.0,110.0
14467,8787,42,97,xylem,,81.0,104.0,100.0
14468,107094,23,102,lanier,,58.0,101.0,100.0
14470,107094,72,-116,Faulkner,,103.0,101.0,-120.0
14471,107094,33,95,Lanier,,78.0,101.0,100.0
14472,107094,10,63,lanier,,81.0,101.0,60.0
14473,107094,63,-116,johnson,,98.0,101.0,-120.0
14474,107094,121,-116,jonah greenthal,,106.0,101.0,-120.0
14475,8795,51,66,mitochondria,,89.0,83.0,70.0
14477,8795,72,94,mitochondria,,103.0,83.0,90.0
14478,8795,119,68,mitochondria,,93.0,83.0,70.0
14479,8795,31,84,mitochondria,,98.0,83.0,80.0
14480,8795,124,102,mitochondria,,108.0,83.0,100.0
14481,8796,111,87,insulin,,91.0,67.0,90.0
14482,8796,51,74,insulin,,89.0,67.0,70.0
14484,8796,21,-39,neg :(,,81.0,67.0,-40.0
14485,8796,13,88,insulin,,86.0,67.0,90.0
14486,8796,49,91,Insulin,,97.0,67.0,90.0
14487,8796,0,-14,coenzyme q,,80.0,67.0,-10.0
14488,8796,116,-76,glucagon,,84.0,67.0,-80.0
14489,8796,43,81,insulin,,92.0,67.0,80.0
14491,8796,112,-31,hemoglobin,,76.0,67.0,-30.0
14492,8796,124,88,insulin,,108.0,67.0,90.0
14493,8801,30,-100,phenylalanine,,86.0,99.0,-100.0
14494,8801,3,100,glycine,,85.0,99.0,100.0
14495,8801,33,96,glycine,,78.0,99.0,100.0
14496,8803,9,-67,kidney,,83.0,64.0,-70.0
14498,8803,151,-59,kidney,,90.0,64.0,-60.0
14499,8803,51,-66,kidney,,89.0,64.0,-70.0
14500,107111,30,-83,Corneille,,86.0,103.0,-80.0
14501,107111,9,113,racine,,83.0,103.0,110.0
14502,107111,47,113,racine,,100.0,103.0,110.0
14503,8810,52,81,cholesterol,,34.0,101.0,80.0
14505,8810,33,96,cholesterol,,78.0,101.0,100.0
14506,8810,151,110,cholesterol,,90.0,101.0,110.0
14507,8810,31,-110,cortisol,,98.0,101.0,-110.0
14508,8810,49,108,Cholesterol,,97.0,101.0,110.0
14509,12391,252,73,quetzalcoatl,,58.0,82.0,70.0
14510,12391,30,93,Quetzalcoatl,,86.0,82.0,90.0
14512,12391,89,93,quetzlcoatl,,100.0,82.0,90.0
14513,12391,111,90,Quetzecoatl,,91.0,82.0,90.0
14514,12391,42,81,quetzalcoatl,,81.0,82.0,80.0
14515,12391,252,71,quetzalcoatl,,58.0,82.0,70.0
14516,12391,40,72,quetzalcoatl,,64.0,82.0,70.0
14517,107134,88,111,the bridge,,105.0,111.0,110.0
14519,6933,24,28,soyinka,,85.0,75.0,30.0
14520,6933,14,100,soyinka,,84.0,75.0,100.0
14521,6933,60,99,soyinka,,85.0,75.0,100.0
14522,6933,114,100,soyinka,,86.0,75.0,100.0
14523,6933,46,47,soyinka,,69.0,75.0,50.0
14524,107137,19,134,beowulf',,104.0,122.0,130.0
14526,107137,14,126,Beowulf,,84.0,122.0,130.0
14527,107137,73,124,Beowulf,,92.0,122.0,120.0
14528,107137,53,137,Beowulf,,104.0,122.0,140.0
14529,107137,58,-124,kalevala,,88.0,122.0,-120.0
14530,107137,1,69,beowulf,,97.0,122.0,70.0
14531,107137,37,123,beawolf,,108.0,122.0,120.0
14533,107137,64,121,Beowulf,,98.0,122.0,120.0
14534,107137,47,137,beowolf,,100.0,122.0,140.0
14535,107137,63,122,beowulf,,98.0,122.0,120.0
14536,107137,123,129,beowulf,,101.0,122.0,130.0
14537,107140,93,-135, ,,64.0,135.0,-140.0
14538,107155,64,99,the clouds,,98.0,99.0,100.0
14540,8852,22,94,histones,,66.0,69.0,90.0
14541,8852,52,20,histones,,34.0,69.0,20.0
14542,8852,92,61,histones,,104.0,69.0,60.0
14543,8852,3,101,histones,,85.0,69.0,100.0
14544,8859,73,99,dopamine,,92.0,68.0,100.0
14545,8859,62,-36,acetylcholine,,84.0,68.0,-40.0
14547,8862,246,2,xylem,,3.0,28.0,0.0
14548,8862,28,53,xylem,,80.0,28.0,50.0
14549,8868,52,18,pancreas,,34.0,88.0,20.0
14550,8868,9,-120,liver,,83.0,88.0,-120.0
14551,8868,28,-38,large intestine,,80.0,88.0,-40.0
14552,8868,151,101,pancreas,,90.0,88.0,100.0
14554,8868,29,-132,kidney,,105.0,88.0,-130.0
14555,8868,0,-76,small intestine,,80.0,88.0,-80.0
14556,8868,164,118,pancreas,,93.0,88.0,120.0
14557,8868,1,-82,liver,,97.0,88.0,-80.0
14558,8868,33,-105,liver,,78.0,88.0,-110.0
14559,8873,30,122,abscissic acid,,86.0,122.0,120.0
14561,107179,14,91,Equus,,84.0,101.0,90.0
14562,107179,33,109,Equus,,78.0,101.0,110.0
14563,107179,22,113,equus,,66.0,101.0,110.0
14564,107179,3,91,equus,,85.0,101.0,90.0
14565,107180,18,118,elmer gantry,,91.0,98.0,120.0
14566,107180,23,65,elmer gantry,,58.0,98.0,70.0
14568,107180,10,112,elmer gantry,,81.0,98.0,110.0
14569,107184,43,-124,murakami,,92.0,99.0,-120.0
14570,107184,20,-73,murakami,,95.0,99.0,-70.0
14571,8887,52,48,acetylcholine,,34.0,48.0,50.0
14572,8890,35,-15,nevermind,,100.0,95.0,-20.0
14573,8890,183,-128,centrosome,,88.0,95.0,-130.0
14575,8890,112,23,histone,,76.0,95.0,20.0
14576,8890,233,128,histones,,106.0,95.0,130.0
14577,8890,114,128,histones,,86.0,95.0,130.0
14578,8890,43,122,histone,,92.0,95.0,120.0
14579,8890,4,89,histones,,103.0,95.0,90.0
14580,8890,95,128,histone,,112.0,95.0,130.0
14582,107198,3,-46,tennyson,,85.0,46.0,-50.0
14583,8896,28,52,lysosome,,80.0,52.0,50.0
14584,107202,30,-125,Riders to the Sea,,86.0,117.0,-130.0
14585,107202,14,125,Juno and the Paycock,,84.0,117.0,130.0
14586,107202,20,83,juno and the paycock,,95.0,117.0,80.0
14587,107202,56,125,juno and the paycock,,94.0,117.0,130.0
14589,107202,33,88,Juno and the Paycock,,78.0,117.0,90.0
14590,107202,58,-125,ireland must really suck,,88.0,117.0,-130.0
14591,107202,80,-125,plough adn the stars,,75.0,117.0,-130.0
