id,question,user,position,answer
21503,12484,60,67.0,ishtar
21505,12484,119,91.0,ishtar
21506,12484,47,45.0,Ishtar
21507,12484,15,79.0,ishtar
21508,12484,155,-112.0,ira
21509,12484,251,46.0,ishtar
21510,12484,141,20.0,ishtar
21512,110794,28,92.0,sapir
21513,110794,71,66.0,Sapir
21514,110794,42,89.0,sapir
21515,7543,9,-206.0,Henry V
21516,12494,28,76.0,isaiah
21517,12494,20,-76.0,judah
21519,12494,1,-76.0,jeremiah
21520,12499,51,100.0,janus
21521,12499,252,69.0,janus
21522,12499,245,100.0,janus
21523,12499,43,74.0,janus
21524,12499,251,66.0,janus
21526,12499,12,-87.0,hypnos
21527,12504,0,58.0,odin
21528,12504,40,18.0,odin
21529,12504,20,49.0,odin
21530,12505,34,-21.0,hathor
21531,12505,23,55.0,hera
21533,12505,47,-20.0,hathor
21534,12505,1,55.0,hera
21535,110813,18,109.0,ferromagnetism
21536,110813,47,139.0,ferromagnetism
21537,110814,30,-165.0,Milton
21538,110814,28,84.0,tasso
21540,110814,73,165.0,Tasso
21541,110814,27,165.0,tasso
21542,110816,21,92.0,Sons and Lovers
21543,110816,14,-133.0,Aaron's Rod
21544,110816,73,132.0,Sons and Lovers
21545,110816,20,132.0,sons and lovers
21547,110816,71,133.0,SOns and Lovers
21548,110816,9,124.0,sons and lovers
21549,110816,1,133.0,sons and lovers
21550,110816,49,-133.0,Lady Chatterley's Lover
21551,110816,15,133.0,sons and lovers
21552,12513,30,56.0,Loki
21554,12513,47,62.0,loki
21555,12519,18,82.0,orion
21556,12519,1,68.0,orion
21557,12521,23,26.0,brahma
21558,12521,20,71.0,brahma
21559,12521,28,66.0,brahma
21561,12521,242,-101.0,soma
21562,12521,62,65.0,bramha
21563,12521,48,-101.0,krishna
21564,12521,251,30.0,brahma
21565,12521,88,101.0,brahma
21566,110828,19,132.0,fear and trembling
21568,110828,70,-132.0,either/or
21569,110828,0,102.0,fear and trembling
21570,110828,39,132.0,Fear and Trembling
21571,110828,50,-132.0,either/or
21572,111314,9,53.0,orion
21573,110832,51,108.0,hungary
21575,110832,47,108.0,hungary
21576,110832,76,108.0,hungary
21577,12529,19,68.0,upanishads
21578,12529,252,-34.0,boddhisatvas
21579,12529,24,-68.0,vegas
21580,12529,53,-68.0,Eddas
21582,12529,252,36.0,upanishads
21583,12529,114,-68.0,sutra
21584,12529,2,68.0,upanishads
21585,12529,5,-68.0,gitas
21586,12529,100,68.0,upanishads
21587,12529,38,-68.0,Rig Vedas
21589,12529,93,-21.0,yoga
21590,12529,132,-68.0,sutras
21591,12529,40,30.0,upanishads
21592,12529,251,28.0,upanishads
21593,12529,7,68.0,Upanishads
21594,12529,101,-14.0,vedas
21596,110835,33,61.0,The Trial
21597,12534,43,37.0,atalanta
21598,12534,33,52.0,Atalanta
21599,12538,252,78.0,druze
21600,12540,252,64.0,moksha
21601,12540,23,-71.0,nirvana
21603,12542,252,21.0,tlaloc
21604,12542,30,56.0,Tlaloc
21605,12542,26,105.0,tlaloc
21606,12542,70,105.0,tlaloc
21607,12542,73,105.0,Tlaloc
21608,12542,30,56.0,Tlaloc
21610,12542,93,39.0,tlaloc
21611,12542,49,-105.0,Acahuitl
21612,110847,19,-101.0,marshall
21613,110851,182,121.0, pope
21614,110851,42,127.0,pope
21615,110851,98,160.0,pope
21617,110851,43,143.0,pope
21618,12550,51,87.0,tezcatlipoca
21619,110855,51,-99.0,confederation
21620,110855,28,94.0,zollverein
21621,110855,10,50.0,zollverein
21622,110855,1,-111.0,hanseatic league
21624,12553,71,19.0,Samson
21625,12553,29,77.0,Samson
21626,12553,119,24.0,samson
21627,12553,42,-77.0,gideon
21628,12553,3,59.0,samson
21629,12553,243,77.0,samson
21631,12557,252,27.0,adi granth
21632,12557,28,74.0,adi granth
21633,12557,51,62.0,adi granth
21634,12557,20,78.0,adi granth
21635,12557,40,30.0,adi granth
21636,12557,3,34.0,adhi granth
21638,12559,3,88.0,bahai
21639,12563,34,80.0,hadith
21640,12564,40,-28.0,bahai
21641,110869,9,122.0,britten
21642,110869,64,117.0,britten
21643,12566,23,-4.0,gilgamesh
21645,12566,4,61.0,xolotl
21646,12566,72,-90.0,Huitzilopochtli
21647,12566,40,-12.0,raijin
21648,12566,251,13.0,tezcatlipoca
21649,12566,251,27.0,Tezcatlipoca
21650,110872,47,-127.0,battle of Orleans
21652,110874,111,-144.0,Beloved
21653,110874,51,-144.0,beloved
21654,110874,30,144.0,Sula
21655,110874,13,-144.0,the bluest eye
21656,110874,20,144.0,sula
21657,110874,33,144.0,Sula
21659,110874,132,-144.0,Beloved
21660,110874,1,-77.0,white noise
21661,110874,123,-144.0,Annie
21662,110874,40,75.0,sula
21663,110874,94,-144.0,Beloved
21664,110879,54,81.0,hades
21666,110879,22,15.0,hades
21667,110879,33,107.0,Hades
21668,110879,71,108.0,Hades
21669,110879,28,76.0,hades
21670,110879,112,-85.0,ares
21671,110882,51,-145.0,soyinka
21673,110882,98,145.0,gordimer
21674,110883,19,-82.0,jung
21675,110883,42,-86.0,jung
21676,110883,3,-86.0,jung
21677,110886,3,135.0,galsworthy
21678,110886,17,-135.0,proust
21680,12590,54,-68.0,isis
21681,12590,51,106.0,hathor
21682,12590,14,36.0,hathor
21683,12590,33,106.0,Hathor
21684,12590,0,45.0,hathor
21685,12590,252,33.0,hathor
21687,12590,42,37.0,hathor
21688,12590,252,33.0,hathor
21689,12590,40,19.0,hathor
21690,12590,49,-38.0,Isis
21691,12590,124,50.0,Hathor
21692,12595,252,55.0,odin
21694,12595,14,10.0,odin
21695,12595,71,36.0,Odin
21696,12595,62,63.0,odin
21697,12595,119,92.0,odin
21698,12595,93,11.0,odin
21699,12595,20,64.0,odin
21701,110903,18,130.0,savanarola
21702,110903,28,117.0,savonarola
21703,110903,71,123.0,Sarvonarola
21704,110903,14,93.0,Savanarola
21705,110903,51,133.0,savonarola
21706,110903,64,129.0,savanarola
21708,12600,73,87.0,Thor
21709,12600,12,23.0,Thor
21710,12600,198,97.0,thor
21711,12600,145,100.0,thor
21712,12600,143,92.0,thor
21713,12600,25,27.0,Thor
21715,12600,298,100.0,thor
21716,12600,34,-24.0,odin
21717,12600,354,99.0,Thor
21718,12600,254,-15.0,Odin
21719,12600,83,80.0,Thor
21720,12600,98,100.0,thor
21722,12600,47,92.0,thor
21723,12600,124,99.0,thor
21724,12600,251,13.0,thor
21725,110908,28,119.0,cass
21726,110908,14,115.0,Cass
21727,110908,10,-96.0,jefferson davis
21729,110908,42,-102.0,davis
21730,12605,18,-79.0,daniel
21731,12606,252,56.0,shiva
21732,12606,51,39.0,shiva
21733,110914,18,107.0,bald soprano
21734,12612,30,85.0,Brahma
21736,12612,33,81.0,Brahma
21737,12612,71,54.0,Brahman
21738,12612,129,85.0,brahma
21739,12612,40,65.0,brahma
21740,12612,93,49.0,brahma
21741,12613,252,82.0,janus
21743,12613,28,-21.0,heracles
21744,12613,40,82.0,janus
21745,12613,93,57.0,janus
21746,12613,31,94.0,janus
21747,12614,52,39.0,lot
21748,12614,23,26.0,lot
21750,12614,47,94.0,lot
21751,12614,3,92.0,lot
21752,111329,23,110.0,vorticity
21753,111329,9,-32.0,coriolis effect
21754,111329,33,118.0,vorticity
21755,111329,50,-33.0,G
21757,110920,114,147.0,light in august
21758,110920,80,150.0,light in august
21759,110924,33,116.0,Watson and the Shark
21760,110924,53,-6.0,NIghtwatch
21761,110924,3,117.0,watson and the shark
21762,12622,252,83.0,tantalus
21764,12622,14,77.0,Tantalus
21765,110927,9,109.0,Treaty of Watangi
21766,110927,62,109.0,waitangi
21767,110927,42,109.0,waitangi
21768,110927,43,78.0,treaty of watangi
21769,12625,252,51.0,sikhism
21771,12625,71,54.0,Sikhism
21772,12625,252,50.0,sikhism
21773,12625,251,34.0,sikhism
21774,12625,42,51.0,sikhism
21775,12625,17,83.0,sikhism
21776,110930,30,76.0,Freya
21778,110930,47,69.0,freya
21779,110930,33,100.0,Freya
21780,12627,30,37.0,Druze
21781,12627,51,78.0,druze
21782,12627,251,46.0,druze
21783,12630,30,85.0,Taliesin
21785,110935,73,133.0,landau
21786,110935,89,-133.0,allen
21787,110937,23,120.0,theory of justice
21788,110937,3,112.0,theory of justice
21789,110937,27,138.0,a theory of justice
21790,12635,252,34.0,huitzilopochtli
21792,12635,40,37.0,huitzilopochtli
21793,12635,251,32.0,huitzilopochtli
21794,12638,252,57.0,cadmus
21795,12638,18,74.0,cadmus
21796,12638,23,33.0,cadmus
21797,12638,28,29.0,cadmus
21799,12638,119,76.0,cadmus
21800,12638,10,72.0,cadmus
21801,12638,1,76.0,cadmus
21802,12638,93,29.0,cadmus
21803,12638,252,57.0,cadmus
21804,12638,72,-78.0,Etiocles
21806,12638,40,58.0,cadmus
21807,12638,40,58.0,cadmus
21808,12638,12,59.0,cadmus
21809,12639,104,45.0,thor
21810,12639,115,23.0,thor
21811,12639,24,-85.0,odin
21813,12639,57,84.0,Thor
21814,12639,58,83.0,thor
21815,12639,148,85.0,Thor
21816,12639,63,84.0,thor
21817,12639,281,85.0,thor
21818,12639,159,85.0,Thor
21820,12639,9,85.0,thor
21821,12639,128,85.0,Thor
21822,12641,9,94.0,hathor
21823,12641,62,92.0,hathor
21824,12641,247,-82.0,isis
21825,12641,27,94.0,hathor
21827,12641,123,-87.0,isis
21828,12642,113,79.0,advi granth
21829,12643,19,-109.0,shiva
21830,12643,252,88.0,lakshmi
21831,12643,54,109.0,lakshmi
21832,12643,26,-63.0,ishtar
21834,12643,180,102.0,Lakshmi
21835,12643,71,-67.0,Kali
21836,12643,248,-58.0,kali
21837,12643,147,-33.0,Parvati
21838,12643,134,109.0,Lakshmi
21839,12643,25,-46.0,Ishtar
21841,12643,11,-109.0,sita
21842,12643,61,109.0,lakshmi
21843,12643,12,-108.0,shiva
21844,12643,63,-51.0,kali
21845,12643,79,41.0,lakshmi
21846,12643,46,45.0,lakshmi
21848,12643,106,52.0,lakshmi
21849,12643,393,109.0,Lakshmi
21850,12643,3,109.0,lakshmi
21851,12643,64,89.0,Laksmi
21852,12643,47,-86.0,parvati
21853,12643,39,-109.0,Parvati
21855,12643,107,-34.0,Deirdre
21856,12643,83,100.0,Lakshmi
21857,12643,38,98.0,Lakshmi
21858,12643,31,109.0,lakshmi
21859,12643,42,101.0,lakshmi
21860,12643,27,-67.0,kali
21862,12643,120,10.0,lakshmi
21863,12643,120,9.0,lakshmi
21864,12643,65,89.0,lakshmi
21865,12643,65,25.0,lakshmi
21866,12643,93,87.0,lakshmi
21867,12643,192,-109.0,Shriya
21869,12643,277,109.0,Lakshimi
21870,12643,67,33.0,lakshmi
21871,12643,124,-109.0,vashti
21872,12643,9,109.0,lakshmi
21873,12643,40,13.0,lakshmi
21874,12643,251,10.0,lakshmi
21876,12643,42,101.0,lakshmi
21877,12643,87,-88.0,parvati
21878,12643,87,42.0,lakshmi
21879,12643,141,-48.0,kali
21880,12643,31,109.0,lakshmi
21881,12645,252,44.0,hephaestus
21883,12645,21,75.0,Hephaestus
21884,12645,55,84.0,hephaestus
21885,12645,252,43.0,hephaestus
21886,12645,89,70.0,hephaestus
21887,12645,33,-33.0,Poseidon
21888,12645,57,86.0,Hephaestus
21890,12645,25,67.0,Vulcan
21891,12645,62,-75.0,minos
21892,12645,143,101.0,hephestus
21893,12645,76,99.0,hephaestus
21894,12645,106,100.0,hephaestus
21895,12645,57,69.0,Hephaestus
21897,12645,80,-59.0,hypnos
21898,12645,64,100.0,Haphaestus
21899,12645,5,101.0,Haephaestus
21900,12645,39,91.0,Hephaestos
21901,12645,98,68.0,hephaestus
21902,12645,101,101.0,hephaestus
21904,12645,243,95.0,hephaestus
21905,12645,27,101.0,hephestus
21906,12645,142,101.0,hephaestus
21907,12645,242,-87.0,hephastious
21908,12645,168,-101.0,horus
21909,12645,67,92.0,hephastus
21911,12645,251,31.0,hephaestus
21912,12645,87,79.0,hephaestus
21913,12645,141,34.0,hephaestus
21914,12645,95,-72.0,hesaphatus
21915,6849,23,62.0,Lysistrata
21916,6849,165,91.0,lysistrata
21918,6849,96,74.0,lystistrata
21919,6849,70,92.0,lysistrata
21920,6849,71,86.0,Lysistrata
21921,6849,9,95.0,lysistrata
21922,6849,0,68.0,lysistrata
21923,6849,58,66.0,lysistrata
21925,6849,34,50.0,lysistrata
21926,6849,132,80.0,Lysistrata
21927,6849,172,96.0,lysistrata
21928,6849,121,72.0,lysistrata
21929,6849,40,71.0,lysistrata
21930,6849,150,93.0,Lysistrata
21932,110959,30,29.0,Hard Times
21933,110959,24,117.0,hard times
21934,110959,73,-117.0,The Two Bitches
21935,110960,73,99.0,Vivaldi
21936,110960,98,128.0,vivaldi
21937,110960,1,98.0,vivaldi
21939,110960,115,104.0,vivaldi
21940,110960,31,97.0,vivaldi
21941,12659,251,32.0,hadith
21942,12659,12,-90.0,sharia
21943,12660,252,-42.0,patroklos
21944,12660,54,-48.0,diomedes
21946,12660,9,-86.0,patroclus
21947,12660,33,-42.0,Patroclus
21948,12660,29,-50.0,Paris
21949,12660,22,86.0,ajax
21950,12660,93,-44.0,patroclus
21951,12660,47,18.0,ajax the greater
21953,12660,40,16.0,greater ajax
21954,12660,251,27.0,ajax the greater
21955,12660,122,86.0,ajax
21956,12660,31,71.0,ajax
21957,12660,122,61.0,ajax
21958,110966,23,93.0,piezoelectricity
21960,12665,10,72.0,tezcatlipoca
21961,110970,18,-115.0,fear and trembling
21962,110970,9,132.0,Civilization and its Discontents
21963,110970,73,-132.0,Totemism and Taboo
21964,110970,3,-132.0,totem and taboo
21965,110971,182,88.0, rimbaud
21967,110971,30,77.0,Rimbaud
21968,110971,42,-158.0,verlaine
21969,110971,27,81.0,rimbaud
21970,12668,252,32.0,hanuman
21971,12668,73,93.0,Hanuman
21972,12668,125,-52.0,krishna
21974,12668,52,49.0,hanuman
21975,12668,115,94.0,hanuman
21976,12668,248,-26.0,buddha
21977,12668,58,-94.0,utnapishtim
21978,12668,134,94.0,Hanuman
21979,12668,148,-94.0,Rama
21981,12668,11,-94.0,sita
21982,12668,46,-58.0,krishna
21983,12668,47,-65.0,Krishna
21984,12668,27,-48.0,arjuna
21985,12668,142,90.0,hanuman
21986,12668,242,-94.0,sun wukong
21988,12668,31,-54.0,garuda
21989,12668,132,87.0,Hanuman
21990,12668,10,-69.0,krishna
21991,12668,69,-83.0,rama
21992,12668,251,39.0,hanuman
21993,12668,16,89.0,hanuman
21995,12690,44,101.0,brahma
21996,12690,10,101.0,brahma
21997,12690,59,73.0,brahma
21998,12690,93,46.0,brahma
21999,12690,122,70.0,brahma
22000,111003,30,-119.0,albedo
22002,12705,14,66.0,Moses
22003,12705,60,15.0,moses
22004,12705,252,56.0,moses
22005,12705,252,50.0,moses
22006,12705,47,74.0,moses
22007,12705,20,90.0,moses
22009,111012,27,151.0,mumford
22010,111012,3,130.0,mumford
22011,12709,252,-67.0,apollo
22012,12709,62,87.0,mars
22013,12709,47,-80.0,janus
22014,12709,3,81.0,mars
22016,12709,251,30.0,mars
22017,12710,252,53.0,marduk
22018,12711,28,23.0,atalanta
22019,12711,98,61.0,atalanta
22020,12715,51,99.0,quetzalcoatl
22021,12715,14,13.0,Quetzalcoatl
22023,12715,29,104.0,Quetzalcoatl
22024,12715,88,104.0,quetzalcoatl
22025,12715,93,25.0,quetzalcoatl
22026,12715,14,88.0,quetzcoatl
22027,12715,50,102.0,Qetzacotl
22028,12715,31,102.0,quetzalcoatl
22030,111021,3,134.0,farewell to arms
22031,111022,10,22.0,brancusi
22032,111022,129,128.0,brancusi
22033,111022,6,21.0,brancusi
22034,111022,43,15.0,brancusi
22035,111022,115,30.0,brancusi
22037,12721,252,104.0,martin luther
22038,12721,252,79.0,martin luther
22039,12721,9,74.0,luther
22040,12721,40,60.0,martin luther
22041,12721,251,58.0,martin luther
22042,12721,31,80.0,martin luther
22044,111026,14,-138.0,Rivera
22045,111029,9,121.0,triple alliance
22046,111029,20,93.0,triple alliance
22047,12726,182,102.0, marduk
22048,12726,189,93.0, marduk
22049,12726,252,43.0,marduk
22051,12726,30,-45.0,Ea
22052,12727,252,56.0,atalanta
22053,12727,42,53.0,atalanta
22054,12727,31,20.0,atalanta
22055,12728,30,93.0,Freya
22056,12728,14,93.0,Freya
22058,12730,18,83.0,ganesh
22059,12730,23,-46.0,shiva
22060,12730,42,83.0,ganesh
22061,111037,33,116.0,Thoth
22062,111037,393,-63.0,Ptah
22063,111037,33,57.0,Thoth
22065,12734,70,91.0,thoth
22066,12734,122,13.0,thoth
22067,12734,40,46.0,thoth
22068,12734,251,48.0,thoth
22069,12735,252,86.0,unpanishad
22070,12735,73,86.0,Upanishads
22072,12735,33,33.0,Upanishads
22073,12735,62,-52.0,vedas
22074,12735,252,85.0,upanishads
22075,12735,252,51.0,upanishads
22076,12735,129,-54.0,vedas
22077,12735,3,86.0,upanishads
22079,12738,42,90.0,indra
22080,12738,28,87.0,indra
22081,111043,28,34.0,nightmare
22082,111043,20,138.0,nightmare
22083,111043,71,94.0,The Nightmare
22084,111049,28,112.0,day of the locust\
22086,12749,252,43.0,diomedes
22087,12749,252,42.0,diomedes
22088,12749,252,43.0,diomedes
22089,111054,28,88.0,brest litovsk
22090,111054,71,85.0,Brest-Litvosk
22091,111054,64,126.0,brest-litovsk
22093,111065,30,-126.0,Stern-Gerlach
22094,111066,18,154.0,kind of blue
22095,111066,62,30.0,kinda blue
22096,111066,62,25.0,kinda blue
22097,111066,98,156.0,kind of blue
22098,111066,3,66.0,kind of blue
22100,111071,247,125.0,Tantalus
22101,111071,89,88.0,tantalus
22102,12770,55,74.0,thor
22103,12770,252,47.0,thor
22104,12770,72,75.0,Thor
22105,12770,28,104.0,thor
22107,12770,133,48.0,Thor
22108,12770,43,51.0,thor
22109,12770,280,105.0,Thor
22110,12770,227,105.0,Thor
22111,12770,350,71.0,Thor
22112,12771,252,-17.0,perseus
22114,12771,30,-80.0,Tiresias
22115,12771,22,13.0,melampus
22116,12771,20,-126.0,tiresias
22117,12771,0,-60.0,tiresias
22118,12771,62,-17.0,sisyphus
22119,12771,43,-60.0,tiresias
22121,12771,93,18.0,melampius
22122,12771,50,-75.0,Tiresias
22123,12771,40,14.0,melampus
22124,12771,251,9.0,melampus
22125,12773,34,-47.0,indra
22126,12773,9,110.0,Agni
22128,12773,3,-33.0,krishna
22129,12773,40,28.0,agni
22130,12776,30,107.0,Priapus
22131,12776,18,107.0,priapus
22132,12776,33,107.0,Priapus
22133,12776,10,-107.0,ugh
22135,12777,252,35.0,sleipnir
22136,12777,9,-93.0,svaldifiri
22137,12777,73,106.0,Sleipnir
22138,111083,24,13.0,velazquez
22139,111083,43,35.0,velazquez
22140,111083,31,35.0,velazquez
22142,111088,51,100.0,academic festival overture
22143,111088,9,65.0,academic festival overature
22144,111088,71,103.0,The Academic Festival Overture
22145,12790,252,32.0,loki
22146,12790,46,44.0,loki
22147,12790,98,105.0,loki
22149,12790,93,9.0,loki
22150,12790,40,30.0,loki
22151,12790,31,68.0,loki
22152,12791,252,23.0,sun
22153,12791,93,10.0,sun
22154,12793,252,50.0,theseus
22156,12793,251,51.0,theseus
22157,12793,31,-106.0,perseus
22158,12795,3,68.0,quetzalcoatl
22159,12795,26,-74.0,quetzlquatal
22160,12795,251,64.0,quetzalcoatl
22161,111111,9,142.0,Melampus
22163,111111,3,-142.0, 
22164,111111,88,-140.0,teiresias
22165,111111,42,-138.0,tiresias
22166,12809,252,25.0,cuchulainn
22167,12809,51,68.0,cuchullain
22168,12809,23,-24.0,bellerophon
22170,12809,10,82.0,cu chulain
22171,12809,88,-102.0,finn maccool
22172,12809,40,28.0,cuchulainn
22173,12809,251,26.0,cuchulainn
22174,12809,93,36.0,cuchulainn
22175,12809,31,121.0,cuchulainn
22177,12811,252,113.0,daniel
22178,12811,51,113.0,daniel
22179,12811,9,104.0,daniel
22180,12811,119,60.0,daniel
22181,12811,245,113.0,Daniel
22182,12811,3,62.0,daniel
22184,12811,124,113.0,daniel
22185,12813,252,46.0,shiva
22186,12813,9,98.0,shiva
22187,12813,62,46.0,shiva
22188,12813,20,74.0,shiva
22189,12813,252,38.0,shiva
22191,12814,252,-99.0,perseus
22192,12814,54,-82.0,theseus
22193,12814,62,90.0,bellerophon
22194,12814,34,106.0,bellerophon
22195,12814,91,111.0,bellerophon
22196,12814,129,-26.0,hercules
22198,12814,71,-60.0,Croesus
22199,12814,38,-120.0,Perseus
22200,12814,243,120.0,bellerophon
22201,12814,27,-116.0,bellasareus
22202,12814,252,88.0,bellerophon
22203,12814,252,78.0,bellerophon
22205,12816,126,103.0,Thor
22206,12816,183,87.0,thor
22207,12816,11,-86.0,loki
22208,12816,132,103.0,Thor
22209,12816,361,103.0,thor
22210,12816,46,-79.0,frey
22212,12816,64,103.0,Thor
22213,12816,97,103.0,thor
22214,12816,195,103.0,thor
22215,12816,27,103.0,thor
22216,12816,121,103.0,thor
22217,12816,239,103.0,thor
22219,12816,85,89.0,thor
22220,12817,18,60.0,zoroastrianism
22221,12817,51,99.0,zoroastrianism
22222,12817,54,75.0,zoroastrianism
22223,12817,73,93.0,Zoroastrianism
22224,12817,6,43.0,zoroastrianism
22226,12817,114,91.0,zoroastrianism
22227,12817,92,98.0,zoroastrianism
22228,12817,4,41.0,Zoroastrianism
22229,12817,9,69.0,Zoroastrianism
22230,111127,62,97.0,azide
22231,12825,51,137.0,guru nanak
22233,12825,20,-102.0,augustine
22234,12825,29,-137.0,Ali
22235,12825,10,132.0,guru nanak
22236,12827,62,109.0,ahura mazda
22237,12827,2,114.0,ahura mazda
22238,12827,49,-114.0,Asura Vashti
22240,12827,63,87.0,ahura mazda
22241,12827,122,105.0,ahura mazda
22242,12827,38,-114.0,Zula
22243,111132,13,-132.0,petals of blood
22244,111132,0,122.0,grain of wheat
22245,111132,10,126.0,a grain of wheat
22247,111132,91,128.0,a grain of wheat
22248,111132,3,121.0,grain of wheat
22249,111132,4,-132.0,petals of blood
22250,111132,27,-132.0,no-no boy
22251,111132,50,-132.0,G
